user_id,d_o_w,hour,day_part,location,calendar_active,calendar_event,contacts_count,pref_place,pref_calendar_event,pref_contacts,reminder
u_043115,5,12,Noon or Midday,local_government_office,1,National Beer Day,0,1,1,0,1
u_172455,6,9,Morning,restaurant,0,none,8,0,0,0,1
u_105847,1,10,Late Morning,tourist_attraction,0,none,2,0,0,0,1
u_091723,0,12,Noon or Midday,local_government_office,1,Class,2,1,0,0,1
u_123985,0,17,Late Afternoon,hindu_temple,0,none,1,0,0,0,0
u_084277,0,7,Morning,secondary_school,0,none,0,0,0,0,0
u_113827,5,15,Afternoon,museum,0,none,0,0,0,0,1
u_127636,5,18,Dusk,gym,1,Funeral,2,0,1,0,1
u_167022,2,12,Noon or Midday,gas_station,1,Women’s Equality Day,3,0,0,0,1
u_008150,6,16,Afternoon,local_government_office,1,Leif Erikson Day,3,0,0,0,1
u_061674,3,14,Early Afternoon,physiotherapist,0,none,3,0,0,0,0
u_129347,4,17,Late Afternoon,police,1,Texas Independence Day,2,0,0,0,1
u_184016,3,10,Late Morning,florist,1,Navy Birthday,1,0,0,0,1
u_051284,5,15,Afternoon,doctor,1,Concert,4,0,0,1,1
u_081726,3,18,Dusk,art_gallery,1,Flag Day,3,1,0,0,1
u_081387,3,13,Early Afternoon,veterinary_care,1,Hotel,1,1,0,0,1
u_087560,2,19,Early Evening,bicycle_store,0,none,0,0,0,1,1
u_134798,6,15,Afternoon,beauty_salon,0,none,1,1,0,0,1
u_018168,0,23,Night,subway_station,0,none,1,1,0,0,1
u_171026,4,20,Evening,bicycle_store,0,none,10+,0,0,0,1
u_079976,2,9,Morning,storage,1,Bill of Rights Day,0,0,0,0,0
u_092580,6,12,Noon or Midday,school,0,none,5,0,0,1,1
u_168812,1,11,Late Morning,lawyer,0,none,0,0,0,1,1
u_056821,1,18,Dusk,courthouse,1,Juneteenth,0,0,0,0,0
u_079191,2,13,Early Afternoon,accounting,0,none,0,0,0,0,0
u_165720,3,21,Late Evening,transit_station,1,Bastille Day,1,0,1,0,1
u_038415,5,12,Noon or Midday,church,0,none,0,1,0,0,1
u_152771,0,0,Midnight,stadium,0,none,7,0,0,0,1
u_037653,3,8,Morning,secondary_school,0,none,0,0,0,0,0
u_155489,6,19,Early Evening,stadium,1,National Tartan Day,3,0,0,0,1
u_111724,0,13,Early Afternoon,embassy,1,National Children’s Day,0,0,0,0,1
u_035234,6,21,Late Evening,night_club,1,Statehood Day in Hawaii,5,0,0,0,1
u_031141,0,18,Dusk,hair_care,0,none,5,1,0,0,1
u_062941,2,19,Early Evening,cemetery,0,none,1,0,0,0,0
u_084951,1,18,Dusk,shoe_store,0,none,1,0,0,0,0
u_065210,4,13,Early Afternoon,art_gallery,0,none,4,0,0,0,1
u_144764,2,21,Late Evening,bar,0,none,10+,0,0,0,1
u_125726,4,23,Night,bar,1,Booster,10,0,0,0,1
u_004625,1,13,Early Afternoon,casino,0,none,0,1,0,0,1
u_102729,6,19,Early Evening,store,1,Leif Erikson Day,1,0,1,0,1
u_191950,4,12,Noon or Midday,meal_delivery,0,none,1,1,0,0,1
u_040756,3,19,Early Evening,convenience_store,1,Car Rental,7,0,0,0,1
u_027686,3,12,Noon or Midday,lawyer,0,none,8,0,0,1,1
u_026102,0,9,Morning,synagogue,1,Leif Erikson Day,5,0,0,1,1
u_068955,4,23,Night,night_club,0,none,7,1,0,1,1
u_107199,1,5,Dawn,transit_station,1,Labor Day,0,1,1,0,1
u_121453,6,19,Early Evening,meal_takeaway,1,Presidents’ Day,0,1,0,0,1
u_075789,3,11,Late Morning,parking,1,Nevada Day,1,1,0,0,1
u_091267,0,13,Early Afternoon,train_station,0,none,2,1,0,1,1
u_096080,4,15,Afternoon,jewelry_store,0,none,1,0,0,1,1
u_082709,4,13,Early Afternoon,bicycle_store,0,none,10+,0,0,0,1
u_040399,2,12,Noon or Midday,secondary_school,1,Interview,1,0,0,1,1
u_099540,1,20,Evening,cafe,0,none,1,1,0,0,1
u_022327,5,14,Early Afternoon,home_goods_store,0,none,1,0,0,0,0
u_157994,5,16,Afternoon,courthouse,0,none,1,0,0,1,1
u_110932,1,10,Late Morning,rv_park,0,none,5,1,0,1,1
u_120465,0,19,Early Evening,moving_company,0,none,0,0,0,1,1
u_053197,1,9,Morning,amusement_park,1,New Year’s Day,9,0,0,0,1
u_072772,3,14,Early Afternoon,veterinary_care,1,Dentist Appointment,2,1,0,0,1
u_014453,6,11,Late Morning,painter,1,America Recycles Day,8,1,0,0,1
u_051193,2,17,Late Afternoon,funeral_home,1,Valentine’s Day,2,1,0,0,1
u_170348,1,10,Late Morning,bus_station,0,none,0,0,0,0,0
u_197269,2,8,Morning,train_station,1,Easter,0,0,0,0,0
u_021846,3,16,Afternoon,primary_school,1,Bunker Hill Day,1,1,0,1,1
u_097351,2,20,Evening,spa,1,Black History Month,3,0,0,0,1
u_107443,1,18,Dusk,restaurant,1,Sweetest Day,5,1,1,1,1
u_053636,3,15,Afternoon,meal_delivery,1,Emancipation Day,0,0,1,0,1
u_135029,6,16,Afternoon,museum,0,none,3,1,0,1,1
u_176684,3,8,Morning,doctor,1,Veterans Day,0,1,0,0,1
u_150051,4,15,Afternoon,book_store,1,National Vietnam War Veterans Day,3,0,0,0,1
u_092269,2,13,Early Afternoon,veterinary_care,0,none,0,0,0,1,1
u_048038,3,1,Night,stadium,1,Car Rental,5,0,0,0,1
u_027582,2,5,Dawn,airport,1,Party,0,0,0,0,1
u_001808,0,14,Early Afternoon,drugstore,1,Presidents’ Day,4,0,0,1,1
u_153751,5,13,Early Afternoon,mosque,1,American Indian Heritage Day,8,1,0,0,1
u_043932,1,9,Morning,store,1,Inauguration Day,6,0,0,0,1
u_157202,3,10,Late Morning,hospital,1,Bunker Hill Day,0,0,0,0,0
u_130914,0,8,Morning,bank,0,none,2,0,0,0,1
u_178019,1,10,Late Morning,subway_station,0,none,10+,1,0,0,1
u_185156,6,15,Afternoon,tourist_attraction,1,Hotel,10+,1,0,1,1
u_173890,5,16,Afternoon,post_office,0,none,5,1,0,0,1
u_096371,4,20,Evening,electrician,0,none,1,0,0,0,1
u_106346,5,11,Late Morning,spa,1,Tax,10+,0,0,0,1
u_152159,3,18,Dusk,book_store,1,Pearl Harbor Remembrance Day,5,0,0,0,1
u_099049,0,12,Noon or Midday,bicycle_store,0,none,0,1,0,0,1
u_056304,4,8,Morning,hospital,1,Texas Independence Day,9,1,1,1,1
u_140944,1,17,Late Afternoon,courthouse,1,Feast of St. Francis of Assisi,0,0,0,0,1
u_052272,6,16,Afternoon,department_store,1,Nevada Day,0,1,0,1,1
u_135536,5,18,Dusk,gym,0,none,0,0,0,1,1
u_095640,5,4,Night,restaurant,0,none,9,0,0,0,1
u_073960,2,11,Late Morning,city_hall,0,none,1,0,0,0,0
u_194003,2,9,Morning,real_estate_agency,0,none,2,0,0,1,1
u_191944,5,8,Morning,meal_takeaway,1,Sweetest Day,0,0,0,0,0
u_032582,2,21,Late Evening,bar,0,none,7,0,0,0,1
u_155271,0,16,Afternoon,jewelry_store,1,Rosa Parks Day,5,0,1,0,1
u_060387,2,8,Morning,restaurant,0,none,5,1,0,0,1
u_192591,6,20,Evening,movie_rental,1,Final,3,0,0,0,1
u_088594,0,10,Late Morning,rv_park,0,none,2,0,0,0,0
u_039809,6,13,Early Afternoon,travel_agency,1,National Aviation Day,0,0,0,1,1
u_198339,4,17,Late Afternoon,doctor,1,St. Nicholas’ Day,2,1,1,0,1
u_068740,2,13,Early Afternoon,aquarium,0,none,0,0,0,0,1
u_143240,2,11,Late Morning,car_wash,1,Lecture,0,0,0,0,0
u_021170,3,12,Noon or Midday,amusement_park,1,School Break,10+,0,1,0,1
u_009432,0,12,Noon or Midday,hardware_store,1,Sweetest Day,1,0,0,0,0
u_183341,1,8,Morning,lawyer,0,none,5,0,0,0,1
u_163286,2,17,Late Afternoon,bowling_alley,1,Columbus Day,5,0,0,0,1
u_116887,2,20,Evening,casino,0,none,1,0,0,0,1
u_069687,2,10,Late Morning,hair_care,0,none,0,0,0,0,0
u_016001,1,15,Afternoon,furniture_store,1,Pioneer Day,9,0,0,1,1
u_092826,1,17,Late Afternoon,local_government_office,1,Yoga,0,0,0,0,0
u_030063,4,9,Morning,mosque,1,Renewal,1,0,1,0,1
u_159895,6,18,Dusk,supermarket,1,Bennington Battle Day,2,0,0,0,1
u_139852,4,18,Dusk,dentist,1,César Chávez Day,0,0,1,1,1
u_117498,3,10,Late Morning,moving_company,1,Black Friday,0,0,0,0,1
u_000587,0,13,Early Afternoon,campground,1,National Immigrants Day,1,1,0,0,1
u_051993,1,14,Early Afternoon,transit_station,1,Halloween,2,1,0,0,1
u_058025,3,2,Night,local_government_office,0,none,2,0,0,1,1
u_091812,0,20,Evening,bank,1,Funeral,0,0,0,0,1
u_154135,1,20,Evening,city_hall,0,none,2,0,0,1,1
u_017501,6,16,Afternoon,park,0,none,10+,0,0,1,1
u_038440,0,15,Afternoon,veterinary_care,1,Lei Day,10+,0,0,0,1
u_053816,5,10,Late Morning,city_hall,0,none,0,1,0,0,1
u_151102,2,11,Late Morning,real_estate_agency,1,Feast of St. Francis of Assisi,2,0,0,1,1
u_164117,0,13,Early Afternoon,park,1,Dinner,7,0,0,1,1
u_075124,3,12,Noon or Midday,hospital,1,Memorial Day,2,0,0,0,0
u_043651,5,9,Morning,synagogue,1,Halloween,1,0,0,0,1
u_036521,5,19,Early Evening,roofing_contractor,0,none,2,0,0,0,1
u_069556,2,10,Late Morning,mosque,1,Feast of St. Francis of Assisi,10,0,0,0,1
u_144233,1,18,Dusk,electrician,0,none,0,0,0,0,0
u_043192,5,20,Evening,cafe,0,none,0,1,0,0,1
u_137752,4,9,Morning,art_gallery,1,Columbus Day,7,1,1,0,1
u_004172,3,15,Afternoon,store,1,Texas Independence Day,0,0,1,0,1
u_038114,4,11,Late Morning,lodging,0,none,0,0,0,0,0
u_134471,1,11,Late Morning,aquarium,1,Renewal,0,0,0,1,1
u_187671,1,14,Early Afternoon,park,1,National Tartan Day,5,1,0,0,1
u_039839,5,11,Late Morning,pharmacy,1,Gym,2,0,1,0,1
u_185474,6,8,Morning,clothing_store,1,Final,3,0,0,0,1
u_003160,2,14,Early Afternoon,florist,1,New Year’s Eve,2,0,0,0,1
u_141924,5,18,Dusk,shopping_mall,0,none,0,1,0,0,1
u_143721,4,1,Night,subway_station,1,Wedding,0,0,0,0,0
u_104938,1,14,Early Afternoon,library,1,Orthodox Easter,7,0,0,0,1
u_007739,6,17,Late Afternoon,travel_agency,0,none,3,0,0,0,1
u_182331,0,5,Dawn,atm,1,Party,0,0,1,0,1
u_119365,1,18,Dusk,zoo,1,Engagement,2,0,0,0,1
u_052883,1,10,Late Morning,rv_park,0,none,0,0,0,0,0
u_198780,3,16,Afternoon,university,0,none,9,0,0,0,1
u_184015,4,20,Evening,travel_agency,1,Checkup,1,0,0,0,1
u_116369,4,9,Morning,atm,1,Inauguration Day,2,0,0,0,0
u_026329,1,17,Late Afternoon,zoo,1,Kamehameha Day,8,1,0,1,1
u_114621,4,11,Late Morning,aquarium,1,Emancipation Day,5,0,1,0,1
u_036968,1,10,Late Morning,school,0,none,0,0,0,1,1
u_104235,1,4,Night,transit_station,1,Black History Month,9,0,0,0,1
u_012022,3,16,Afternoon,roofing_contractor,0,none,2,1,0,1,1
u_199751,4,7,Morning,restaurant,1,Presentation,9,0,0,0,1
u_169757,6,9,Morning,home_goods_store,1,Dinner,1,0,0,1,1
u_147777,2,18,Dusk,supermarket,1,Pearl Harbor Remembrance Day,2,1,0,1,1
u_060092,3,9,Morning,secondary_school,0,none,1,0,0,1,1
u_007385,6,12,Noon or Midday,accounting,0,none,3,0,0,0,0
u_184194,3,9,Morning,hair_care,1,Nevada Day,2,0,0,0,1
u_014292,6,12,Noon or Midday,storage,1,National Parents’ Day,0,0,1,0,1
u_041334,6,18,Dusk,atm,1,Lei Day,4,0,0,0,1
u_167980,4,9,Morning,electronics_store,1,Family Day,0,0,1,1,1
u_020812,3,12,Noon or Midday,furniture_store,1,Gym,6,1,0,0,1
u_070368,1,17,Late Afternoon,department_store,1,Idaho Human Rights Day,5,1,0,0,1
u_146603,0,18,Dusk,gym,0,none,0,0,0,0,1
u_140995,1,14,Early Afternoon,electrician,0,none,1,0,0,0,0
u_045891,5,13,Early Afternoon,clothing_store,0,none,0,0,0,1,1
u_133892,6,8,Morning,lawyer,0,none,0,0,0,1,1
u_149253,3,11,Late Morning,rv_park,1,National Wear Red Day,0,0,0,0,0
u_053582,3,14,Early Afternoon,synagogue,1,Meeting,6,1,0,1,1
u_072651,5,12,Noon or Midday,convenience_store,1,Tax,2,0,0,0,1
u_105120,0,8,Morning,storage,1,Yoga,0,0,1,1,1
u_058759,1,8,Morning,hospital,0,none,4,0,0,0,0
u_174176,5,13,Early Afternoon,real_estate_agency,1,Victory Day,3,0,0,0,1
u_146432,6,8,Morning,veterinary_care,0,none,2,0,0,0,1
u_163038,5,5,Dawn,bus_station,1,Funeral,10+,1,0,0,1
u_184652,0,17,Late Afternoon,car_dealer,0,none,6,0,0,0,1
u_094848,6,8,Morning,painter,1,Reunion,0,0,0,0,1
u_181874,1,20,Evening,bar,1,Martin Luther King Jr. Day,9,0,0,0,1
u_011253,6,10,Late Morning,library,1,Engagement,1,1,1,0,1
u_152307,4,11,Late Morning,florist,0,none,2,0,0,0,1
u_078797,5,8,Morning,pharmacy,0,none,0,0,0,0,0
u_044007,4,18,Dusk,hospital,1,Bastille Day,10,0,0,0,1
u_056095,6,5,Dawn,subway_station,1,Indigenous Peoples’ Day,2,0,1,0,1
u_190522,3,18,Dusk,restaurant,1,Thanksgiving,9,0,0,0,1
u_070033,4,9,Morning,transit_station,1,Hotel,3,1,0,0,1
u_106203,5,8,Morning,jewelry_store,1,Presidents’ Day,0,0,1,0,1
u_197731,6,10,Late Morning,museum,1,Black Friday,4,0,1,0,1
u_071282,2,19,Early Evening,doctor,0,none,0,0,0,0,0
u_151604,2,23,Night,night_club,1,Memorial Day,9,0,0,0,1
u_118956,2,9,Morning,hair_care,0,none,0,0,0,1,1
u_068297,4,20,Evening,car_wash,1,National Beer Day,1,0,0,0,1
u_019642,4,14,Early Afternoon,laundry,0,none,10,0,0,0,1
u_173990,0,12,Noon or Midday,subway_station,1,Unity Day,2,0,1,0,1
u_077240,1,20,Evening,convenience_store,1,Brunch,8,0,0,1,1
u_008198,1,18,Dusk,city_hall,0,none,1,0,0,0,0
u_192666,4,19,Early Evening,insurance_agency,1,Bill of Rights Day,0,0,0,1,1
u_047578,5,12,Noon or Midday,zoo,1,Road Trip,2,0,0,1,1
u_188951,3,17,Late Afternoon,laundry,1,Checkup,4,1,0,1,1
u_028800,4,16,Afternoon,doctor,1,Cinco de Mayo,3,0,0,0,1
u_031270,5,9,Morning,pharmacy,0,none,10+,0,0,0,1
u_001308,2,12,Noon or Midday,art_gallery,0,none,7,0,0,0,1
u_132817,5,17,Late Afternoon,city_hall,1,Nevada Day,4,0,0,1,1
u_004669,2,15,Afternoon,aquarium,1,Groundhog Day,5,0,0,1,1
u_158583,3,12,Noon or Midday,store,1,Kamehameha Day,1,1,1,0,1
u_073499,2,12,Noon or Midday,moving_company,1,Yoga,0,0,1,0,1
u_004255,4,14,Early Afternoon,secondary_school,1,Palm Sunday,1,1,0,0,1
u_039180,4,9,Morning,art_gallery,1,Brunch,7,0,0,1,1
u_149361,6,18,Dusk,electronics_store,0,none,3,0,0,0,0
u_149779,4,12,Noon or Midday,painter,1,St. Nicholas’ Day,6,0,0,0,1
u_029699,2,19,Early Evening,dentist,1,New Year’s Day,1,0,0,0,1
u_024149,2,18,Dusk,drugstore,0,none,0,1,0,0,1
u_183496,3,4,Night,transit_station,1,Sweetest Day,0,0,0,0,0
u_142007,3,19,Early Evening,library,0,none,0,1,0,0,1
u_092783,2,14,Early Afternoon,plumber,0,none,2,0,0,0,1
u_178008,1,14,Early Afternoon,cemetery,1,Orthodox Easter,2,1,0,0,1
u_153171,5,8,Morning,electronics_store,0,none,0,0,0,0,0
u_168323,3,20,Evening,bar,0,none,8,1,0,0,1
u_048380,5,8,Morning,bank,0,none,5,0,0,0,1
u_063777,6,12,Noon or Midday,embassy,1,Booster,2,0,1,1,1
u_086741,5,16,Afternoon,park,0,none,6,0,0,0,1
u_131105,2,13,Early Afternoon,tourist_attraction,1,St. Patrick’s Day,5,1,0,1,1
u_049104,0,15,Afternoon,primary_school,0,none,1,0,0,0,0
u_105692,3,9,Morning,funeral_home,0,none,3,0,0,1,1
u_117711,6,5,Dawn,cafe,0,none,1,0,0,0,0
u_078816,0,9,Morning,casino,1,Prince Jonah Kūhiō Kalaniana‘ole Day,3,0,0,0,1
u_049016,3,19,Early Evening,bar,1,Gym,5,1,0,0,1
u_161629,2,13,Early Afternoon,department_store,0,none,9,0,0,1,1
u_021269,4,12,Noon or Midday,laundry,1,American Indian Heritage Day,0,0,0,0,0
u_081056,1,19,Early Evening,cemetery,1,Labor Day,0,0,0,0,0
u_073887,3,10,Late Morning,funeral_home,0,none,2,0,0,0,0
u_052583,2,19,Early Evening,electronics_store,0,none,0,0,0,0,0
u_185414,3,11,Late Morning,home_goods_store,0,none,2,0,0,0,0
u_028776,5,17,Late Afternoon,mosque,1,Unity Day,1,0,1,0,1
u_168698,6,11,Late Morning,physiotherapist,1,Final,0,0,1,1,1
u_007592,2,12,Noon or Midday,museum,1,Gym,5,0,0,0,1
u_014780,5,11,Late Morning,spa,1,Pearl Harbor Remembrance Day,0,1,1,0,1
u_012116,1,13,Early Afternoon,physiotherapist,1,Funeral,1,0,1,0,1
u_015531,1,18,Dusk,car_rental,1,Counseling,1,0,0,0,0
u_090618,3,18,Dusk,art_gallery,1,Flight,10,0,1,1,1
u_131452,5,17,Late Afternoon,church,0,none,4,1,0,1,1
u_077457,3,14,Early Afternoon,amusement_park,1,Renewal,7,0,0,0,1
u_033693,0,16,Afternoon,hardware_store,0,none,0,1,0,0,1
u_141364,2,20,Evening,mosque,0,none,0,0,0,0,0
u_068971,5,20,Evening,cafe,1,Concert,0,0,1,0,1
u_004499,6,8,Morning,fire_station,1,Leif Erikson Day,0,0,0,0,0
u_017319,4,9,Morning,roofing_contractor,1,Kwanzaa,3,0,0,0,1
u_144615,6,18,Dusk,funeral_home,1,Gym,0,0,0,0,0
u_017234,1,16,Afternoon,library,1,Kwanzaa,7,0,0,1,1
u_031409,5,18,Dusk,home_goods_store,1,Family Day,0,1,0,0,1
u_036334,2,11,Late Morning,electronics_store,1,Juneteenth,1,0,1,0,1
u_023757,5,16,Afternoon,movie_rental,1,Memorial Day,0,1,0,1,1
u_025870,0,17,Late Afternoon,bicycle_store,1,Emancipation Day,2,0,0,0,1
u_056732,6,14,Early Afternoon,gym,1,Leif Erikson Day,0,0,0,0,1
u_075495,5,15,Afternoon,laundry,1,Patriot Day,1,1,1,0,1
u_003579,4,8,Morning,meal_takeaway,1,St. Nicholas’ Day,4,0,1,0,1
u_185146,5,14,Early Afternoon,beauty_salon,0,none,0,0,0,0,0
u_050152,0,8,Morning,jewelry_store,0,none,1,0,0,0,0
u_168153,3,13,Early Afternoon,art_gallery,0,none,4,0,0,0,1
u_118142,0,14,Early Afternoon,synagogue,1,Concert,0,0,0,1,1
u_082733,3,23,Night,bar,1,Midterm,10,0,0,1,1
u_188262,6,8,Morning,travel_agency,1,Juneteenth,0,0,0,1,1
u_088904,2,20,Evening,clothing_store,1,Party,0,1,0,0,1
u_037117,0,15,Afternoon,car_wash,1,Cinco de Mayo,0,0,0,0,1
u_049041,0,9,Morning,fire_station,1,National Immigrants Day,1,0,0,0,0
u_090271,4,11,Late Morning,cemetery,1,Pioneer Day,1,0,1,1,1
u_161056,3,13,Early Afternoon,moving_company,1,American Indian Heritage Day,2,0,0,0,1
u_026292,1,15,Afternoon,electrician,1,Engagement,1,0,0,0,1
u_152204,3,19,Early Evening,electronics_store,1,Emancipation Day,9,0,1,0,1
u_031780,6,12,Noon or Midday,casino,0,none,0,0,0,0,0
u_008449,4,13,Early Afternoon,car_dealer,1,Funeral,1,0,0,0,1
u_090373,6,20,Evening,church,1,National Wear Red Day,0,0,0,1,1
u_166449,5,9,Morning,shopping_mall,1,Bennington Battle Day,0,1,0,0,1
u_139204,2,17,Late Afternoon,convenience_store,1,Black Friday,0,0,0,1,1
u_108475,3,18,Dusk,locksmith,0,none,6,0,0,0,1
u_001046,3,9,Morning,synagogue,1,Constitution Day and Citizenship Day,1,0,0,0,0
u_042445,0,10,Late Morning,travel_agency,0,none,3,1,0,1,1
u_169894,4,20,Evening,liquor_store,1,Day After Thanksgiving,0,0,0,1,1
u_078906,1,16,Afternoon,rv_park,0,none,1,1,0,0,1
u_151500,6,10,Late Morning,clothing_store,0,none,1,0,0,0,0
u_007025,5,12,Noon or Midday,shoe_store,1,Leif Erikson Day,1,0,0,0,1
u_073419,0,20,Evening,courthouse,0,none,1,1,0,1,1
u_197068,6,20,Evening,clothing_store,1,Pioneer Day,9,1,0,0,1
u_083890,3,18,Dusk,plumber,0,none,1,0,0,0,0
u_179658,2,14,Early Afternoon,bakery,1,National Vietnam War Veterans Day,0,0,0,0,1
u_118220,1,18,Dusk,car_dealer,0,none,7,1,0,0,1
u_124878,6,20,Evening,meal_takeaway,1,Small Business Saturday,4,0,1,0,1
u_140618,5,8,Morning,drugstore,1,Pearl Harbor Remembrance Day,0,1,0,1,1
u_058002,1,16,Afternoon,hair_care,0,none,8,0,0,0,1
u_116618,4,19,Early Evening,bowling_alley,0,none,0,1,0,1,1
u_032911,2,19,Early Evening,florist,0,none,7,0,0,0,1
u_196588,5,8,Morning,shopping_mall,1,Black Friday,9,0,0,0,1
u_161756,6,15,Afternoon,store,1,Pioneer Day,10+,1,0,0,1
u_195572,5,17,Late Afternoon,primary_school,0,none,3,0,0,1,1
u_169051,2,17,Late Afternoon,taxi_stand,1,Victory Day,0,0,0,0,0
u_127486,2,16,Afternoon,church,1,Party,1,0,1,0,1
u_159471,4,11,Late Morning,mosque,1,Halloween,0,0,1,1,1
u_169519,0,18,Dusk,lawyer,0,none,2,1,0,0,1
u_147146,4,15,Afternoon,gym,0,none,0,1,0,1,1
u_163047,1,14,Early Afternoon,drugstore,1,Veterans Day,1,0,0,0,0
u_064433,5,10,Late Morning,tourist_attraction,1,Navy Birthday,6,0,0,0,1
u_110305,5,9,Morning,police,0,none,0,0,0,0,0
u_100416,3,13,Early Afternoon,park,1,Black History Month,3,0,0,0,1
u_198851,2,8,Morning,parking,1,Cyber Monday,2,1,1,0,1
u_138783,6,10,Late Morning,hardware_store,1,Concert,1,0,1,0,1
u_171861,6,18,Dusk,department_store,1,Groundhog Day,0,0,1,1,1
u_040453,0,12,Noon or Midday,meal_takeaway,1,Renewal,3,1,0,1,1
u_001464,1,20,Evening,synagogue,0,none,0,0,0,0,0
u_111492,4,13,Early Afternoon,doctor,1,Groundhog Day,3,0,0,0,1
u_096070,6,18,Dusk,locksmith,1,Small Business Saturday,10,1,0,0,1
u_179527,2,5,Dawn,airport,0,none,3,1,0,0,1
u_001927,3,17,Late Afternoon,hair_care,1,Flag Day,0,1,0,0,1
u_184513,2,1,Night,night_club,1,Sports Game,5,0,0,0,1
u_064872,1,13,Early Afternoon,doctor,1,Brunch,2,0,0,0,1
u_121848,2,20,Evening,clothing_store,1,Thanksgiving,1,0,0,0,1
u_117580,4,20,Evening,movie_theater,1,Sweetest Day,2,0,0,0,1
u_167803,2,19,Early Evening,car_rental,1,Emancipation Day,2,0,0,0,1
u_125722,1,17,Late Afternoon,bicycle_store,0,none,10+,0,0,1,1
u_090411,4,20,Evening,mosque,1,Meeting,4,0,0,0,1
u_120785,5,16,Afternoon,mosque,1,Day After Thanksgiving,0,0,0,0,1
u_041633,2,9,Morning,light_rail_station,1,Interview,0,0,0,0,0
u_096587,5,12,Noon or Midday,electronics_store,1,Day After Thanksgiving,0,1,0,0,1
u_160405,4,11,Late Morning,local_government_office,1,Checkup,0,0,0,0,0
u_173105,0,12,Noon or Midday,bus_station,1,Victory Day,2,0,0,0,1
u_147837,6,10,Late Morning,travel_agency,0,none,8,0,0,0,1
u_103445,6,12,Noon or Midday,roofing_contractor,0,none,2,0,0,1,1
u_143220,1,12,Noon or Midday,convenience_store,0,none,2,1,0,1,1
u_066489,0,18,Dusk,roofing_contractor,1,Black Friday,4,0,0,0,1
u_184632,0,19,Early Evening,electronics_store,1,American Indian Heritage Day,2,0,1,0,1
u_195872,5,11,Late Morning,insurance_agency,0,none,9,0,0,0,1
u_183170,4,18,Dusk,painter,0,none,0,0,0,0,0
u_149834,2,10,Late Morning,laundry,1,Small Business Saturday,3,1,1,0,1
u_052582,3,13,Early Afternoon,lodging,1,National Children’s Day,0,0,0,0,0
u_192644,4,10,Late Morning,physiotherapist,1,Day After Thanksgiving,1,0,1,1,1
u_080202,1,10,Late Morning,atm,1,Juneteenth,0,0,0,1,1
u_121524,3,15,Afternoon,moving_company,1,Memorial Day,10+,0,1,1,1
u_019546,0,20,Evening,meal_delivery,1,School Break,7,0,0,0,1
u_160231,6,16,Afternoon,car_wash,1,Party,3,0,0,0,1
u_052829,3,20,Evening,hospital,1,César Chávez Day,0,0,0,1,1
u_136630,1,15,Afternoon,electrician,1,Juneteenth,0,1,0,0,1
u_033345,5,13,Early Afternoon,city_hall,0,none,2,1,0,1,1
u_098125,0,13,Early Afternoon,hospital,1,Day After Christmas Day,0,0,0,0,0
u_107667,1,15,Afternoon,meal_delivery,1,Idaho Human Rights Day,4,0,0,1,1
u_035670,3,11,Late Morning,local_government_office,0,none,1,0,0,0,0
u_122782,4,7,Morning,restaurant,1,Lei Day,6,0,0,0,1
u_195367,6,21,Late Evening,stadium,0,none,10,0,0,0,1
u_166516,4,18,Dusk,bus_station,0,none,0,1,0,0,1
u_144072,0,14,Early Afternoon,subway_station,1,Mardi Gras,0,0,0,0,1
u_063243,6,8,Morning,gas_station,0,none,0,0,0,0,0
u_057044,5,18,Dusk,gym,0,none,10,0,0,1,1
u_052628,5,13,Early Afternoon,rv_park,0,none,2,1,0,0,1
u_065148,5,10,Late Morning,shopping_mall,1,Columbus Day,1,0,0,0,0
u_009750,2,20,Evening,physiotherapist,0,none,5,0,0,0,1
u_193128,5,17,Late Afternoon,subway_station,1,Flag Day,10,0,0,0,1
u_070670,3,13,Early Afternoon,roofing_contractor,1,Rent Due,2,0,0,0,1
u_001210,2,12,Noon or Midday,car_wash,0,none,2,0,0,0,1
u_023360,0,14,Early Afternoon,meal_delivery,1,Car Rental,2,0,0,0,1
u_045674,1,18,Dusk,park,1,Independence Day,3,0,0,0,1
u_028480,3,19,Early Evening,painter,0,none,0,1,0,0,1
u_178886,1,13,Early Afternoon,fire_station,1,Funeral,1,0,0,1,1
u_170326,4,9,Morning,hindu_temple,1,Doctor Appointment,0,1,0,0,1
u_170208,4,19,Early Evening,lodging,1,Indigenous Peoples’ Day,0,0,0,0,1
u_148340,1,15,Afternoon,parking,1,Dinner,0,1,1,0,1
u_067305,0,12,Noon or Midday,city_hall,1,Bunker Hill Day,2,0,0,0,1
u_106599,2,13,Early Afternoon,campground,0,none,0,0,0,0,0
u_042371,1,9,Morning,meal_delivery,1,Columbus Day,1,0,1,1,1
u_043206,5,10,Late Morning,church,0,none,2,0,0,1,1
u_066823,1,9,Morning,bank,0,none,4,0,0,0,0
u_175390,3,15,Afternoon,spa,1,Dentist Appointment,1,0,0,0,1
u_057403,2,16,Afternoon,aquarium,0,none,7,1,0,1,1
u_077688,0,16,Afternoon,store,1,Mardi Gras,1,0,0,0,1
u_132038,1,14,Early Afternoon,meal_delivery,1,Susan B. Anthony’s Birthday,3,0,0,0,1
u_051351,0,9,Morning,embassy,1,Feast of Our Lady of Guadalupe,0,0,1,0,1
